06-02-1998,09,19,28,30,31,19
05-29-1998,03,35,36,43,47,10
05-26-1998,01,13,29,35,50,24
05-22-1998,18,25,32,46,47,12
05-19-1998,12,21,31,47,50,02
05-15-1998,03,37,41,42,48,09
05-12-1998,14,20,28,37,39,14
05-08-1998,25,33,35,40,45,17
05-05-1998,08,20,22,35,50,17
05-01-1998,02,17,29,35,46,16
04-28-1998,10,13,14,29,45,06
04-24-1998,15,17,20,25,29,21
04-21-1998,08,18,19,36,44,01
04-17-1998,06,18,20,32,50,12
04-14-1998,06,07,10,26,32,18
04-10-1998,09,11,33,35,40,16
04-07-1998,27,32,46,47,49,07
04-03-1998,08,29,38,47,50,03
03-31-1998,16,22,35,39,44,09
03-27-1998,13,15,29,36,47,24
03-24-1998,15,16,27,36,45,01
03-20-1998,15,18,19,37,39,06
03-17-1998,13,23,24,39,42,10
03-13-1998,01,03,08,31,47,03
03-10-1998,07,19,24,28,32,21
03-06-1998,02,34,37,41,42,16
03-03-1998,21,31,33,37,42,03
02-27-1998,24,26,28,29,42,22
02-24-1998,02,11,40,42,48,14
02-20-1998,09,11,12,17,19,13
02-17-1998,02,25,26,35,40,25
02-13-1998,03,17,22,23,36,01
02-10-1998,02,12,14,27,47,17
02-06-1998,04,09,15,23,29,01
01-30-1998,03,04,29,35,45,07
01-23-1998,04,17,26,32,41,17
01-16-1998,04,05,13,24,33,11
01-09-1998,01,06,23,31,48,20
01-02-1998,07,21,31,32,45,14
12-26-1997,01,18,40,41,49,08
12-19-1997,10,15,16,17,50,25
12-12-1997,03,06,08,20,30,25
12-05-1997,10,23,25,40,42,07
11-28-1997,04,20,27,29,39,11
11-21-1997,02,05,16,18,42,11
11-14-1997,12,16,22,24,45,18
11-07-1997,13,24,26,32,44,16
10-31-1997,02,07,18,25,36,17
10-24-1997,02,25,31,32,45,16
10-17-1997,22,34,35,37,45,03
10-10-1997,12,21,31,43,45,14
10-03-1997,05,11,14,23,47,07
09-26-1997,05,14,34,49,50,16
09-19-1997,26,31,32,43,46,01
09-12-1997,05,19,28,29,40,04
09-05-1997,14,15,25,26,42,03
08-29-1997,09,18,24,37,42,25
08-22-1997,06,08,11,24,30,04
08-15-1997,17,21,27,42,47,21
08-08-1997,03,05,34,35,36,03
08-01-1997,17,34,38,39,44,13
07-25-1997,04,07,33,42,44,25
07-18-1997,06,34,35,40,50,25
07-11-1997,17,36,44,46,48,18
07-04-1997,08,12,21,32,50,17
06-27-1997,01,03,37,42,46,21
06-20-1997,03,04,10,42,46,15
06-13-1997,05,06,22,38,43,03
06-06-1997,02,08,20,22,32,08
05-30-1997,01,23,25,39,43,19
05-23-1997,02,03,05,40,49,19
05-16-1997,02,04,13,17,29,11
05-09-1997,12,13,16,29,36,11
05-02-1997,04,13,20,24,36,14
04-25-1997,12,31,32,34,37,09
04-18-1997,01,11,22,45,47,08
04-11-1997,04,10,13,22,49,20
04-04-1997,08,21,22,35,48,12
03-28-1997,01,43,47,48,50,17
03-21-1997,05,10,19,38,41,21
03-14-1997,04,06,11,25,43,10
03-07-1997,11,19,36,38,46,02
02-28-1997,18,19,24,29,42,05
02-21-1997,03,08,19,28,47,15
02-14-1997,07,13,15,22,26,21
02-07-1997,04,10,27,30,38,15
01-31-1997,08,11,13,20,37,12
01-24-1997,12,17,27,30,39,07
01-17-1997,04,11,33,35,43,21
01-10-1997,04,25,30,33,47,06
01-03-1997,05,08,23,45,48,17
12-27-1996,10,30,33,35,36,01
12-20-1996,06,18,20,25,33,16
12-13-1996,07,15,36,43,44,08
12-06-1996,15,20,32,42,47,03
11-29-1996,01,14,27,46,50,22
11-22-1996,06,08,14,32,35,19
11-15-1996,02,04,05,33,47,22
11-08-1996,11,23,25,35,46,17
11-01-1996,02,10,28,39,49,17
10-25-1996,23,28,30,35,43,09
10-18-1996,09,18,24,26,46,18
10-11-1996,02,23,37,40,50,22
10-04-1996,08,16,18,36,38,01
09-27-1996,08,25,35,37,48,08
09-20-1996,05,24,31,34,48,06
09-13-1996,03,04,09,30,47,01
09-06-1996,05,11,29,47,50,17
