022,09-06-2005,01,08,27,31,50,40
021,09-02-2005,01,04,14,45,53,33
020,08-30-2005,19,32,42,49,56,29
019,08-26-2005,05,20,38,47,54,35
018,08-23-2005,06,07,08,13,40,12
017,08-19-2005,02,13,18,36,46,36
016,08-16-2005,09,15,20,24,55,03
015,08-12-2005,08,37,38,45,54,21
014,08-09-2005,13,35,36,43,52,05
013,08-05-2005,03,05,48,50,53,04
012,08-02-2005,17,22,39,50,52,46
011,07-29-2005,04,16,23,25,40,22
010,07-26-2005,01,10,18,29,55,08
009,07-22-2005,07,18,27,35,54,34
008,07-19-2005,07,13,48,51,54,11
007,07-15-2005,09,13,25,36,48,02
006,07-12-2005,05,17,32,39,53,36
005,07-08-2005,09,23,45,48,50,03
004,07-05-2005,22,38,48,50,55,29
003,07-01-2005,14,25,41,42,50,40
002,06-28-2005,02,20,37,43,46,04
001,06-24-2005,14,43,44,50,56,07
